Site,Year,Month,Day,Hour,value,Duration
Beijing,2012,9,4,3,9,Valid
Beijing,2012,9,4,4,12,Valid
Beijing,2012,9,4,5,10,Valid
Beijing,2012,9,4,6,17,Valid
Beijing,2012,9,4,7,12,Valid
Beijing,2012,9,4,8,15,Valid
Beijing,2012,9,4,9,6,Valid
Beijing,2012,9,4,10,7,Valid
Beijing,2012,9,4,11,7,Valid
Beijing,2012,9,4,12,9,Valid
Beijing,2012,9,4,13,12,Valid
Beijing,2012,9,4,14,13,Valid
Beijing,2012,9,4,15,9,Valid
Beijing,2012,9,4,16,10,Valid
Beijing,2012,9,4,17,15,Valid
Beijing,2012,9,4,18,19,Valid
Beijing,2012,9,4,19,15,Valid
Beijing,2012,9,4,20,24,Valid
Beijing,2012,9,4,21,26,Valid
Beijing,2012,9,4,22,27,Valid
Beijing,2012,9,4,23,34,Valid
Beijing,2012,9,5,0,37,Valid
Beijing,2012,9,5,1,30,Valid
Beijing,2012,9,5,2,30,Valid
Beijing,2012,9,5,3,31,Valid
Beijing,2012,9,5,4,25,Valid
Beijing,2012,9,5,5,21,Valid
Beijing,2012,9,5,6,21,Valid
Beijing,2012,9,5,7,19,Valid
Beijing,2012,9,5,8,24,Valid
Beijing,2012,9,5,9,22,Valid
Beijing,2012,9,5,10,21,Valid
Beijing,2012,9,5,11,31,Valid
Beijing,2012,9,5,12,50,Valid
Beijing,2012,9,5,13,50,Valid
Beijing,2012,9,5,14,35,Valid
Beijing,2012,9,5,15,52,Valid
Beijing,2012,9,5,16,34,Valid
Beijing,2012,9,5,17,25,Valid
Beijing,2012,9,5,18,29,Valid
Beijing,2012,9,5,19,37,Valid
Beijing,2012,9,5,20,41,Valid
Beijing,2012,9,5,21,42,Valid
Beijing,2012,9,5,22,34,Valid
Beijing,2012,9,5,23,39,Valid
Beijing,2012,9,6,0,40,Valid
Beijing,2012,9,6,1,47,Valid
Beijing,2012,9,6,2,55,Valid
Beijing,2012,9,6,3,58,Valid
Beijing,2012,9,6,4,62,Valid
Beijing,2012,9,6,5,74,Valid
Beijing,2012,9,6,6,72,Valid
Beijing,2012,9,6,7,70,Valid
Beijing,2012,9,6,8,63,Valid
Beijing,2012,9,6,9,67,Valid
Beijing,2012,9,6,10,84,Valid
Beijing,2012,9,6,11,90,Valid
Beijing,2012,9,6,12,101,Valid
Beijing,2012,9,6,13,97,Valid
Beijing,2012,9,6,14,98,Valid
Beijing,2012,9,6,15,86,Valid
Beijing,2012,9,6,16,98,Valid
Beijing,2012,9,6,17,126,Valid
Beijing,2012,9,6,18,142,Valid
Beijing,2012,9,6,19,150,Valid
Beijing,2012,9,6,20,154,Valid
Beijing,2012,9,6,21,152,Valid
Beijing,2012,9,6,22,144,Valid
Beijing,2012,9,6,23,143,Valid
Beijing,2012,9,7,0,141,Valid
Beijing,2012,9,7,1,151,Valid
Beijing,2012,9,7,2,140,Valid
Beijing,2012,9,7,3,139,Valid
Beijing,2012,9,7,4,135,Valid
Beijing,2012,9,7,5,135,Valid
Beijing,2012,9,7,6,134,Valid
Beijing,2012,9,7,7,134,Valid
Beijing,2012,9,7,8,129,Valid
Beijing,2012,9,7,9,115,Valid
Beijing,2012,9,7,10,99,Valid
Beijing,2012,9,7,11,81,Valid
Beijing,2012,9,7,12,60,Valid
Beijing,2012,9,7,13,50,Valid
Beijing,2012,9,7,14,38,Valid
Beijing,2012,9,7,15,29,Valid
Beijing,2012,9,7,16,32,Valid
Beijing,2012,9,7,17,27,Valid
Beijing,2012,9,7,18,23,Valid
Beijing,2012,9,7,19,26,Valid
Beijing,2012,9,7,20,33,Valid
Beijing,2012,9,7,21,31,Valid
Beijing,2012,9,7,22,31,Valid
Beijing,2012,9,7,23,44,Valid
Beijing,2012,9,8,0,53,Valid
Beijing,2012,9,8,1,47,Valid
Beijing,2012,9,8,2,40,Valid
Beijing,2012,9,8,3,42,Valid
Beijing,2012,9,8,4,50,Valid
Beijing,2012,9,8,5,43,Valid
Beijing,2012,9,8,6,40,Valid
Beijing,2012,9,8,7,34,Valid
Beijing,2012,9,8,8,35,Valid
Beijing,2012,9,8,9,39,Valid
Beijing,2012,9,8,10,36,Valid
Beijing,2012,9,8,11,34,Valid
Beijing,2012,9,8,12,40,Valid
Beijing,2012,9,8,13,48,Valid
Beijing,2012,9,8,14,52,Valid
Beijing,2012,9,8,15,60,Valid
Beijing,2012,9,8,16,64,Valid
Beijing,2012,9,8,17,60,Valid
Beijing,2012,9,8,18,58,Valid
Beijing,2012,9,8,19,61,Valid
Beijing,2012,9,8,20,61,Valid
Beijing,2012,9,8,21,69,Valid
Beijing,2012,9,8,22,73,Valid
Beijing,2012,9,8,23,84,Valid
Beijing,2012,9,9,0,80,Valid
Beijing,2012,9,9,1,87,Valid
Beijing,2012,9,9,2,95,Valid
Beijing,2012,9,9,3,113,Valid
Beijing,2012,9,9,4,124,Valid
Beijing,2012,9,9,5,132,Valid
Beijing,2012,9,9,6,125,Valid
Beijing,2012,9,9,7,130,Valid
Beijing,2012,9,9,8,145,Valid
Beijing,2012,9,9,9,153,Valid
Beijing,2012,9,9,10,138,Valid
Beijing,2012,9,9,11,133,Valid
Beijing,2012,9,9,12,134,Valid
Beijing,2012,9,9,13,103,Valid
Beijing,2012,9,9,14,87,Valid
Beijing,2012,9,9,15,93,Valid
Beijing,2012,9,9,16,85,Valid
Beijing,2012,9,9,17,80,Valid
Beijing,2012,9,9,18,90,Valid
Beijing,2012,9,9,19,90,Valid
Beijing,2012,9,9,20,106,Valid
Beijing,2012,9,9,21,118,Valid
Beijing,2012,9,9,22,126,Valid
Beijing,2012,9,9,23,126,Valid
Beijing,2012,9,10,0,129,Valid
Beijing,2012,9,10,1,129,Valid
Beijing,2012,9,10,2,145,Valid
Beijing,2012,9,10,3,143,Valid
Beijing,2012,9,10,4,145,Valid
Beijing,2012,9,10,5,160,Valid
Beijing,2012,9,10,6,159,Valid
Beijing,2012,9,10,7,173,Valid
Beijing,2012,9,10,8,180,Valid
Beijing,2012,9,10,9,179,Valid
Beijing,2012,9,10,10,176,Valid
Beijing,2012,9,10,11,161,Valid
Beijing,2012,9,10,12,149,Valid
Beijing,2012,9,10,13,134,Valid
Beijing,2012,9,10,14,116,Valid
Beijing,2012,9,10,15,106,Valid
Beijing,2012,9,10,16,99,Valid
Beijing,2012,9,10,17,91,Valid
Beijing,2012,9,10,18,78,Valid
Beijing,2012,9,10,19,80,Valid
Beijing,2012,9,10,20,86,Valid
Beijing,2012,9,10,21,96,Valid
Beijing,2012,9,10,22,109,Valid
Beijing,2012,9,10,23,108,Valid
Beijing,2012,9,11,0,116,Valid
Beijing,2012,9,11,1,123,Valid
Beijing,2012,9,11,2,133,Valid
Beijing,2012,9,11,3,121,Valid
Beijing,2012,9,11,4,115,Valid
Beijing,2012,9,11,5,123,Valid
Beijing,2012,9,11,6,134,Valid
Beijing,2012,9,11,7,160,Valid
Beijing,2012,9,11,8,138,Valid
Beijing,2012,9,11,9,150,Valid
Beijing,2012,9,11,10,174,Valid
Beijing,2012,9,11,11,132,Valid
Beijing,2012,9,11,12,92,Valid
Beijing,2012,9,11,13,79,Valid
Beijing,2012,9,11,14,78,Valid
Beijing,2012,9,11,15,83,Valid
Beijing,2012,9,11,16,78,Valid
Beijing,2012,9,11,17,75,Valid
Beijing,2012,9,11,18,92,Valid
Beijing,2012,9,11,19,99,Valid
Beijing,2012,9,11,20,88,Valid
Beijing,2012,9,11,21,34,Valid
Beijing,2012,9,11,22,48,Valid
Beijing,2012,9,11,23,62,Valid
Beijing,2012,9,12,0,64,Valid
Beijing,2012,9,12,1,68,Valid
Beijing,2012,9,12,2,70,Valid
Beijing,2012,9,12,3,37,Valid
Beijing,2012,9,12,4,6,Valid
Beijing,2012,9,12,5,6,Valid
Beijing,2012,9,12,6,7,Valid
Beijing,2012,9,12,7,10,Valid
Beijing,2012,9,12,8,6,Valid
Beijing,2012,9,12,9,7,Valid
Beijing,2012,9,12,10,7,Valid
Beijing,2012,9,12,11,5,Valid
Beijing,2012,9,12,12,9,Valid
Beijing,2012,9,12,13,7,Valid
Beijing,2012,9,12,14,7,Valid
Beijing,2012,9,12,15,10,Valid
Beijing,2012,9,12,16,9,Valid
Beijing,2012,9,12,17,16,Valid
Beijing,2012,9,12,18,13,Valid
Beijing,2012,9,12,19,14,Valid
Beijing,2012,9,12,20,21,Valid
Beijing,2012,9,12,21,16,Valid
Beijing,2012,9,12,22,14,Valid
Beijing,2012,9,12,23,10,Valid
Beijing,2012,9,13,0,6,Valid
Beijing,2012,9,13,1,11,Valid
Beijing,2012,9,13,2,10,Valid
Beijing,2012,9,13,3,13,Valid
Beijing,2012,9,13,4,16,Valid
Beijing,2012,9,13,5,20,Valid
Beijing,2012,9,13,6,30,Valid
Beijing,2012,9,13,7,27,Valid
Beijing,2012,9,13,8,16,Valid
Beijing,2012,9,13,9,15,Valid
Beijing,2012,9,13,10,10,Valid
Beijing,2012,9,13,11,10,Valid
Beijing,2012,9,13,12,13,Valid
Beijing,2012,9,13,13,13,Valid
Beijing,2012,9,13,14,15,Valid
Beijing,2012,9,13,15,15,Valid
Beijing,2012,9,13,16,17,Valid
Beijing,2012,9,13,17,17,Valid
Beijing,2012,9,13,18,10,Valid
Beijing,2012,9,13,19,16,Valid
Beijing,2012,9,13,20,14,Valid
Beijing,2012,9,13,21,15,Valid
Beijing,2012,9,13,22,12,Valid
Beijing,2012,9,13,23,11,Valid
Beijing,2012,9,14,0,13,Valid
Beijing,2012,9,14,1,15,Valid
Beijing,2012,9,14,2,14,Valid
Beijing,2012,9,14,3,26,Valid
Beijing,2012,9,14,4,24,Valid
Beijing,2012,9,14,5,20,Valid
Beijing,2012,9,14,6,17,Valid
Beijing,2012,9,14,7,20,Valid
Beijing,2012,9,14,8,25,Valid
Beijing,2012,9,14,9,14,Valid
Beijing,2012,9,14,10,12,Valid
Beijing,2012,9,14,11,12,Valid
Beijing,2012,9,14,12,8,Valid
Beijing,2012,9,14,13,6,Valid
Beijing,2012,9,14,14,7,Valid
Beijing,2012,9,14,15,10,Valid
Beijing,2012,9,14,16,8,Valid
Beijing,2012,9,14,17,7,Valid
Beijing,2012,9,14,18,27,Valid
Beijing,2012,9,14,19,25,Valid
Beijing,2012,9,14,20,28,Valid
Beijing,2012,9,14,21,,Missing
Beijing,2012,9,14,22,30,Valid
Beijing,2012,9,14,23,23,Valid
Beijing,2012,9,15,0,53,Valid
Beijing,2012,9,15,1,70,Valid
Beijing,2012,9,15,2,56,Valid
Beijing,2012,9,15,3,28,Valid
Beijing,2012,9,15,4,20,Valid
Beijing,2012,9,15,5,24,Valid
Beijing,2012,9,15,6,20,Valid
Beijing,2012,9,15,7,24,Valid
Beijing,2012,9,15,8,29,Valid
Beijing,2012,9,15,9,29,Valid
Beijing,2012,9,15,10,24,Valid
Beijing,2012,9,15,11,26,Valid
Beijing,2012,9,15,12,26,Valid
Beijing,2012,9,15,13,29,Valid
Beijing,2012,9,15,14,32,Valid
Beijing,2012,9,15,15,26,Valid
Beijing,2012,9,15,16,26,Valid
Beijing,2012,9,15,17,24,Valid
Beijing,2012,9,15,18,28,Valid
Beijing,2012,9,15,19,37,Valid
Beijing,2012,9,15,20,43,Valid
Beijing,2012,9,15,21,45,Valid
Beijing,2012,9,15,22,52,Valid
Beijing,2012,9,15,23,68,Valid
Beijing,2012,9,16,0,77,Valid
Beijing,2012,9,16,1,79,Valid
Beijing,2012,9,16,2,78,Valid
Beijing,2012,9,16,3,77,Valid
Beijing,2012,9,16,4,,Missing
Beijing,2012,9,16,5,41,Valid
Beijing,2012,9,16,6,45,Valid
Beijing,2012,9,16,7,43,Valid
Beijing,2012,9,16,8,47,Valid
Beijing,2012,9,16,9,57,Valid
Beijing,2012,9,16,10,69,Valid
Beijing,2012,9,16,11,66,Valid
Beijing,2012,9,16,12,62,Valid
Beijing,2012,9,16,13,66,Valid
Beijing,2012,9,16,14,41,Valid
Beijing,2012,9,16,15,43,Valid
Beijing,2012,9,16,16,37,Valid
Beijing,2012,9,16,17,42,Valid
Beijing,2012,9,16,18,46,Valid
Beijing,2012,9,16,19,45,Valid
Beijing,2012,9,16,20,47,Valid
Beijing,2012,9,16,21,42,Valid
Beijing,2012,9,16,22,58,Valid
Beijing,2012,9,16,23,64,Valid
Beijing,2012,9,17,0,81,Valid
Beijing,2012,9,17,1,61,Valid
Beijing,2012,9,17,2,60,Valid
Beijing,2012,9,17,3,47,Valid
Beijing,2012,9,17,4,40,Valid
Beijing,2012,9,17,5,55,Valid
Beijing,2012,9,17,6,50,Valid
Beijing,2012,9,17,7,46,Valid
Beijing,2012,9,17,8,33,Valid
Beijing,2012,9,17,9,33,Valid
Beijing,2012,9,17,10,32,Valid
Beijing,2012,9,17,11,23,Valid
Beijing,2012,9,17,12,15,Valid
Beijing,2012,9,17,13,16,Valid
Beijing,2012,9,17,14,15,Valid
Beijing,2012,9,17,15,16,Valid
Beijing,2012,9,17,16,18,Valid
Beijing,2012,9,17,17,23,Valid
Beijing,2012,9,17,18,40,Valid
Beijing,2012,9,17,19,49,Valid
Beijing,2012,9,17,20,61,Valid
Beijing,2012,9,17,21,66,Valid
Beijing,2012,9,17,22,74,Valid
Beijing,2012,9,17,23,59,Valid
Beijing,2012,9,18,0,77,Valid
Beijing,2012,9,18,1,69,Valid
Beijing,2012,9,18,2,36,Valid
Beijing,2012,9,18,3,38,Valid
Beijing,2012,9,18,4,43,Valid
Beijing,2012,9,18,5,45,Valid
Beijing,2012,9,18,6,31,Valid
Beijing,2012,9,18,7,27,Valid
Beijing,2012,9,18,8,28,Valid
Beijing,2012,9,18,9,33,Valid
Beijing,2012,9,18,10,29,Valid
Beijing,2012,9,18,11,31,Valid
Beijing,2012,9,18,12,23,Valid
Beijing,2012,9,18,13,8,Valid
Beijing,2012,9,18,14,7,Valid
Beijing,2012,9,18,15,11,Valid
Beijing,2012,9,18,16,13,Valid
Beijing,2012,9,18,17,16,Valid
Beijing,2012,9,18,18,29,Valid
Beijing,2012,9,18,19,33,Valid
Beijing,2012,9,18,20,34,Valid
Beijing,2012,9,18,21,34,Valid
Beijing,2012,9,18,22,33,Valid
Beijing,2012,9,18,23,29,Valid
Beijing,2012,9,19,0,32,Valid
Beijing,2012,9,19,1,46,Valid
Beijing,2012,9,19,2,62,Valid
Beijing,2012,9,19,3,36,Valid
Beijing,2012,9,19,4,27,Valid
Beijing,2012,9,19,5,19,Valid
Beijing,2012,9,19,6,31,Valid
Beijing,2012,9,19,7,27,Valid
Beijing,2012,9,19,8,25,Valid
Beijing,2012,9,19,9,26,Valid
Beijing,2012,9,19,10,26,Valid
Beijing,2012,9,19,11,22,Valid
Beijing,2012,9,19,12,17,Valid
Beijing,2012,9,19,13,20,Valid
Beijing,2012,9,19,14,30,Valid
Beijing,2012,9,19,15,58,Valid
Beijing,2012,9,19,16,66,Valid
Beijing,2012,9,19,17,77,Valid
Beijing,2012,9,19,18,89,Valid
Beijing,2012,9,19,19,93,Valid
Beijing,2012,9,19,20,124,Valid
Beijing,2012,9,19,21,125,Valid
Beijing,2012,9,19,22,136,Valid
Beijing,2012,9,19,23,159,Valid
Beijing,2012,9,20,0,165,Valid
Beijing,2012,9,20,1,134,Valid
Beijing,2012,9,20,2,129,Valid
Beijing,2012,9,20,3,116,Valid
Beijing,2012,9,20,4,69,Valid
Beijing,2012,9,20,5,65,Valid
Beijing,2012,9,20,6,57,Valid
Beijing,2012,9,20,7,65,Valid
Beijing,2012,9,20,8,71,Valid
Beijing,2012,9,20,9,102,Valid
Beijing,2012,9,20,10,128,Valid
Beijing,2012,9,20,11,130,Valid
Beijing,2012,9,20,12,137,Valid
Beijing,2012,9,20,13,123,Valid
Beijing,2012,9,20,14,96,Valid
Beijing,2012,9,20,15,94,Valid
Beijing,2012,9,20,16,108,Valid
Beijing,2012,9,20,17,96,Valid
Beijing,2012,9,20,18,101,Valid
Beijing,2012,9,20,19,124,Valid
Beijing,2012,9,20,20,127,Valid
Beijing,2012,9,20,21,146,Valid
Beijing,2012,9,20,22,156,Valid
Beijing,2012,9,20,23,166,Valid
Beijing,2012,9,21,0,174,Valid
Beijing,2012,9,21,1,166,Valid
Beijing,2012,9,21,2,168,Valid
Beijing,2012,9,21,3,170,Valid
Beijing,2012,9,21,4,174,Valid
Beijing,2012,9,21,5,183,Valid
Beijing,2012,9,21,6,188,Valid
Beijing,2012,9,21,7,205,Valid
Beijing,2012,9,21,8,193,Valid
Beijing,2012,9,21,9,226,Valid
Beijing,2012,9,21,10,231,Valid
Beijing,2012,9,21,11,238,Valid
Beijing,2012,9,21,12,196,Valid
Beijing,2012,9,21,13,183,Valid
Beijing,2012,9,21,14,97,Valid
Beijing,2012,9,21,15,101,Valid
Beijing,2012,9,21,16,92,Valid
Beijing,2012,9,21,17,109,Valid
Beijing,2012,9,21,18,134,Valid
Beijing,2012,9,21,19,92,Valid
Beijing,2012,9,21,20,71,Valid
Beijing,2012,9,21,21,56,Valid
Beijing,2012,9,21,22,50,Valid
Beijing,2012,9,21,23,50,Valid
Beijing,2012,9,22,0,50,Valid
Beijing,2012,9,22,1,54,Valid
Beijing,2012,9,22,2,54,Valid
Beijing,2012,9,22,3,53,Valid
Beijing,2012,9,22,4,136,Valid
Beijing,2012,9,22,5,164,Valid
Beijing,2012,9,22,6,169,Valid
Beijing,2012,9,22,7,157,Valid
Beijing,2012,9,22,8,154,Valid
Beijing,2012,9,22,9,180,Valid
Beijing,2012,9,22,10,146,Valid
Beijing,2012,9,22,11,121,Valid
Beijing,2012,9,22,12,116,Valid
Beijing,2012,9,22,13,107,Valid
Beijing,2012,9,22,14,96,Valid
Beijing,2012,9,22,15,78,Valid
Beijing,2012,9,22,16,70,Valid
Beijing,2012,9,22,17,75,Valid
Beijing,2012,9,22,18,82,Valid
Beijing,2012,9,22,19,89,Valid
Beijing,2012,9,22,20,97,Valid
Beijing,2012,9,22,21,127,Valid
Beijing,2012,9,22,22,129,Valid
Beijing,2012,9,22,23,128,Valid
Beijing,2012,9,23,0,137,Valid
Beijing,2012,9,23,1,129,Valid
Beijing,2012,9,23,2,91,Valid
Beijing,2012,9,23,3,131,Valid
Beijing,2012,9,23,4,143,Valid
Beijing,2012,9,23,5,125,Valid
Beijing,2012,9,23,6,98,Valid
Beijing,2012,9,23,7,90,Valid
Beijing,2012,9,23,8,88,Valid
Beijing,2012,9,23,9,85,Valid
Beijing,2012,9,23,10,94,Valid
Beijing,2012,9,23,11,91,Valid
Beijing,2012,9,23,12,93,Valid
Beijing,2012,9,23,13,95,Valid
Beijing,2012,9,23,14,83,Valid
Beijing,2012,9,23,15,83,Valid
Beijing,2012,9,23,16,82,Valid
Beijing,2012,9,23,17,104,Valid
Beijing,2012,9,23,18,119,Valid
Beijing,2012,9,23,19,121,Valid
Beijing,2012,9,23,20,159,Valid
Beijing,2012,9,23,21,128,Valid
Beijing,2012,9,23,22,101,Valid
Beijing,2012,9,23,23,58,Valid
Beijing,2012,9,24,0,58,Valid
Beijing,2012,9,24,1,71,Valid
Beijing,2012,9,24,2,52,Valid
Beijing,2012,9,24,3,40,Valid
Beijing,2012,9,24,4,32,Valid
Beijing,2012,9,24,5,32,Valid
Beijing,2012,9,24,6,34,Valid
Beijing,2012,9,24,7,40,Valid
Beijing,2012,9,24,8,53,Valid
Beijing,2012,9,24,9,56,Valid
Beijing,2012,9,24,10,61,Valid
Beijing,2012,9,24,11,79,Valid
Beijing,2012,9,24,12,99,Valid
Beijing,2012,9,24,13,96,Valid
Beijing,2012,9,24,14,101,Valid
Beijing,2012,9,24,15,93,Valid
Beijing,2012,9,24,16,81,Valid
Beijing,2012,9,24,17,84,Valid
Beijing,2012,9,24,18,76,Valid
Beijing,2012,9,24,19,72,Valid
Beijing,2012,9,24,20,63,Valid
Beijing,2012,9,24,21,49,Valid
Beijing,2012,9,24,22,47,Valid
Beijing,2012,9,24,23,46,Valid
Beijing,2012,9,25,0,55,Valid
Beijing,2012,9,25,1,58,Valid
Beijing,2012,9,25,2,59,Valid
Beijing,2012,9,25,3,68,Valid
Beijing,2012,9,25,4,68,Valid
Beijing,2012,9,25,5,81,Valid
Beijing,2012,9,25,6,83,Valid
Beijing,2012,9,25,7,82,Valid
Beijing,2012,9,25,8,89,Valid
Beijing,2012,9,25,9,87,Valid
Beijing,2012,9,25,10,88,Valid
Beijing,2012,9,25,11,88,Valid
Beijing,2012,9,25,12,109,Valid
Beijing,2012,9,25,13,99,Valid
Beijing,2012,9,25,14,110,Valid
Beijing,2012,9,25,15,96,Valid
Beijing,2012,9,25,16,51,Valid
Beijing,2012,9,25,17,19,Valid
Beijing,2012,9,25,18,23,Valid
Beijing,2012,9,25,19,15,Valid
Beijing,2012,9,25,20,12,Valid
Beijing,2012,9,25,21,13,Valid
Beijing,2012,9,25,22,13,Valid
Beijing,2012,9,25,23,18,Valid
Beijing,2012,9,26,0,26,Valid
Beijing,2012,9,26,1,25,Valid
Beijing,2012,9,26,2,19,Valid
Beijing,2012,9,26,3,,Missing
Beijing,2012,9,26,4,19,Valid
Beijing,2012,9,26,5,19,Valid
Beijing,2012,9,26,6,18,Valid
Beijing,2012,9,26,7,27,Valid
Beijing,2012,9,26,8,30,Valid
Beijing,2012,9,26,9,32,Valid
Beijing,2012,9,26,10,31,Valid
Beijing,2012,9,26,11,27,Valid
Beijing,2012,9,26,12,17,Valid
Beijing,2012,9,26,13,11,Valid
Beijing,2012,9,26,14,11,Valid
Beijing,2012,9,26,15,9,Valid
Beijing,2012,9,26,16,9,Valid
Beijing,2012,9,26,17,14,Valid
Beijing,2012,9,26,18,31,Valid
Beijing,2012,9,26,19,41,Valid
Beijing,2012,9,26,20,59,Valid
Beijing,2012,9,26,21,55,Valid
Beijing,2012,9,26,22,56,Valid
Beijing,2012,9,26,23,49,Valid
Beijing,2012,9,27,0,51,Valid
Beijing,2012,9,27,1,90,Valid
Beijing,2012,9,27,2,72,Valid
Beijing,2012,9,27,3,57,Valid
Beijing,2012,9,27,4,50,Valid
Beijing,2012,9,27,5,49,Valid
Beijing,2012,9,27,6,47,Valid
Beijing,2012,9,27,7,62,Valid
Beijing,2012,9,27,8,95,Valid
Beijing,2012,9,27,9,,Missing
Beijing,2012,9,27,10,,Missing
Beijing,2012,9,27,11,,Missing
Beijing,2012,9,27,12,82,Valid
Beijing,2012,9,27,13,10,Valid
Beijing,2012,9,27,14,10,Valid
Beijing,2012,9,27,15,8,Valid
Beijing,2012,9,27,16,5,Valid
Beijing,2012,9,27,17,8,Valid
Beijing,2012,9,27,18,16,Valid
Beijing,2012,9,27,19,24,Valid
Beijing,2012,9,27,20,9,Valid
Beijing,2012,9,27,21,9,Valid
Beijing,2012,9,27,22,7,Valid
Beijing,2012,9,27,23,3,Valid
Beijing,2012,9,28,0,3,Valid
Beijing,2012,9,28,1,3,Valid
Beijing,2012,9,28,2,2,Valid
Beijing,2012,9,28,3,5,Valid
Beijing,2012,9,28,4,4,Valid
Beijing,2012,9,28,5,2,Valid
Beijing,2012,9,28,6,2,Valid
Beijing,2012,9,28,7,4,Valid
Beijing,2012,9,28,8,3,Valid
Beijing,2012,9,28,9,0,Valid
Beijing,2012,9,28,10,4,Valid
Beijing,2012,9,28,11,4,Valid
Beijing,2012,9,28,12,5,Valid
Beijing,2012,9,28,13,2,Valid
Beijing,2012,9,28,14,0,Valid
Beijing,2012,9,28,15,1,Valid
Beijing,2012,9,28,16,1,Valid
Beijing,2012,9,28,17,2,Valid
Beijing,2012,9,28,18,3,Valid
Beijing,2012,9,28,19,5,Valid
Beijing,2012,9,28,20,5,Valid
Beijing,2012,9,28,21,5,Valid
Beijing,2012,9,28,22,3,Valid
Beijing,2012,9,28,23,2,Valid
Beijing,2012,9,29,0,7,Valid
Beijing,2012,9,29,1,8,Valid
Beijing,2012,9,29,2,7,Valid
Beijing,2012,9,29,3,10,Valid
Beijing,2012,9,29,4,6,Valid
Beijing,2012,9,29,5,6,Valid
Beijing,2012,9,29,6,5,Valid
Beijing,2012,9,29,7,9,Valid
Beijing,2012,9,29,8,14,Valid
Beijing,2012,9,29,9,7,Valid
Beijing,2012,9,29,10,2,Valid
Beijing,2012,9,29,11,5,Valid
Beijing,2012,9,29,12,7,Valid
Beijing,2012,9,29,13,6,Valid
Beijing,2012,9,29,14,4,Valid
Beijing,2012,9,29,15,5,Valid
Beijing,2012,9,29,16,5,Valid
Beijing,2012,9,29,17,12,Valid
Beijing,2012,9,29,18,21,Valid
Beijing,2012,9,29,19,30,Valid
Beijing,2012,9,29,20,62,Valid
Beijing,2012,9,29,21,53,Valid
Beijing,2012,9,29,22,48,Valid
Beijing,2012,9,29,23,21,Valid
Beijing,2012,9,30,0,4,Valid
Beijing,2012,9,30,1,2,Valid
Beijing,2012,9,30,2,1,Valid
Beijing,2012,9,30,3,19,Valid
Beijing,2012,9,30,4,22,Valid
Beijing,2012,9,30,5,17,Valid
Beijing,2012,9,30,6,29,Valid
Beijing,2012,9,30,7,12,Valid
Beijing,2012,9,30,8,17,Valid
Beijing,2012,9,30,9,11,Valid
Beijing,2012,9,30,10,8,Valid
Beijing,2012,9,30,11,11,Valid
Beijing,2012,9,30,12,9,Valid
Beijing,2012,9,30,13,6,Valid
Beijing,2012,9,30,14,4,Valid
Beijing,2012,9,30,15,3,Valid
Beijing,2012,9,30,16,4,Valid
Beijing,2012,9,30,17,8,Valid
Beijing,2012,9,30,18,25,Valid
Beijing,2012,9,30,19,32,Valid
Beijing,2012,9,30,20,29,Valid
Beijing,2012,9,30,21,29,Valid
Beijing,2012,9,30,22,28,Valid
Beijing,2012,9,30,23,41,Valid
Beijing,2012,10,1,0,60,Valid
Beijing,2012,10,1,1,65,Valid
Beijing,2012,10,1,2,64,Valid
Beijing,2012,10,1,3,59,Valid
Beijing,2012,10,1,4,31,Valid
Beijing,2012,10,1,5,23,Valid
Beijing,2012,10,1,6,28,Valid
Beijing,2012,10,1,7,25,Valid
Beijing,2012,10,1,8,22,Valid
Beijing,2012,10,1,9,26,Valid
Beijing,2012,10,1,10,23,Valid
Beijing,2012,10,1,11,25,Valid
Beijing,2012,10,1,12,32,Valid
Beijing,2012,10,1,13,37,Valid
Beijing,2012,10,1,14,37,Valid
Beijing,2012,10,1,15,42,Valid
Beijing,2012,10,1,16,51,Valid
Beijing,2012,10,1,17,59,Valid
Beijing,2012,10,1,18,72,Valid
Beijing,2012,10,1,19,92,Valid
Beijing,2012,10,1,20,104,Valid
Beijing,2012,10,1,21,104,Valid
Beijing,2012,10,1,22,108,Valid
Beijing,2012,10,1,23,97,Valid
Beijing,2012,10,2,0,100,Valid
Beijing,2012,10,2,1,108,Valid
Beijing,2012,10,2,2,115,Valid
Beijing,2012,10,2,3,103,Valid
Beijing,2012,10,2,4,79,Valid
Beijing,2012,10,2,5,70,Valid
Beijing,2012,10,2,6,63,Valid
Beijing,2012,10,2,7,72,Valid
Beijing,2012,10,2,8,87,Valid
Beijing,2012,10,2,9,142,Valid
Beijing,2012,10,2,10,140,Valid
Beijing,2012,10,2,11,145,Valid
Beijing,2012,10,2,12,145,Valid
Beijing,2012,10,2,13,164,Valid
Beijing,2012,10,2,14,169,Valid
Beijing,2012,10,2,15,162,Valid
Beijing,2012,10,2,16,165,Valid
Beijing,2012,10,2,17,181,Valid
Beijing,2012,10,2,18,202,Valid
Beijing,2012,10,2,19,244,Valid
Beijing,2012,10,2,20,248,Valid
Beijing,2012,10,2,21,274,Valid
Beijing,2012,10,2,22,289,Valid
Beijing,2012,10,2,23,269,Valid
Beijing,2012,10,3,0,259,Valid
Beijing,2012,10,3,1,259,Valid
Beijing,2012,10,3,2,,Missing
Beijing,2012,10,3,3,252,Valid
Beijing,2012,10,3,4,235,Valid
Beijing,2012,10,3,5,24,Valid
